,FECHA_ALTA,llamadas,covid,stringency_index,lag1,dia_Friday,dia_Monday,dia_Saturday,dia_Sunday,dia_Thursday,dia_Tuesday,dia_Wednesday,mes_April,mes_August,mes_December,mes_February,mes_January,mes_July,mes_June,mes_March,mes_May,mes_November,mes_October,mes_September
235,2017-06-29,14,0,0.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
236,2017-06-30,5,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
237,2017-07-01,9,0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
238,2017-07-02,4,0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
239,2017-07-03,14,0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240,2017-07-04,18,0,0.0,14.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
241,2017-07-05,14,0,0.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
242,2017-07-06,15,0,0.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
243,2017-07-07,12,0,0.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
244,2017-07-08,10,0,0.0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
245,2017-07-09,10,0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
246,2017-07-10,6,0,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
247,2017-07-11,8,0,0.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
248,2017-07-12,12,0,0.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
249,2017-07-13,16,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250,2017-07-14,11,0,0.0,16.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
251,2017-07-15,12,0,0.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
252,2017-07-16,6,0,0.0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
253,2017-07-17,10,0,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
254,2017-07-18,12,0,0.0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
255,2017-07-19,9,0,0.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
256,2017-07-20,5,0,0.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
257,2017-07-21,7,0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
258,2017-07-22,8,0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259,2017-07-23,15,0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
260,2017-07-24,7,0,0.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
261,2017-07-25,10,0,0.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
262,2017-07-26,12,0,0.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
263,2017-07-27,11,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
264,2017-07-28,6,0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
265,2017-07-29,8,0,0.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
266,2017-07-30,6,0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
267,2017-07-31,15,0,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
268,2017-08-01,15,0,0.0,15.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
269,2017-08-02,14,0,0.0,15.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
270,2017-08-03,11,0,0.0,14.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
271,2017-08-04,12,0,0.0,11.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
272,2017-08-05,10,0,0.0,12.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
273,2017-08-06,6,0,0.0,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
274,2017-08-07,8,0,0.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275,2017-08-08,7,0,0.0,8.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
276,2017-08-09,12,0,0.0,7.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
277,2017-08-10,12,0,0.0,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278,2017-08-11,14,0,0.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279,2017-08-12,5,0,0.0,14.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280,2017-08-13,6,0,0.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
281,2017-08-14,9,0,0.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
282,2017-08-15,15,0,0.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
283,2017-08-16,11,0,0.0,15.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
284,2017-08-17,14,0,0.0,11.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285,2017-08-18,12,0,0.0,14.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
286,2017-08-19,11,0,0.0,12.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
287,2017-08-20,7,0,0.0,11.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
288,2017-08-21,16,0,0.0,7.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
289,2017-08-22,10,0,0.0,16.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
290,2017-08-23,29,0,0.0,10.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
291,2017-08-24,18,0,0.0,29.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
292,2017-08-25,13,0,0.0,18.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
293,2017-08-26,7,0,0.0,13.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
294,2017-08-27,8,0,0.0,7.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
295,2017-08-28,19,0,0.0,8.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
296,2017-08-29,9,0,0.0,19.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
297,2017-08-30,9,0,0.0,9.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
298,2017-08-31,10,0,0.0,9.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
299,2017-09-01,5,0,0.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300,2017-09-02,9,0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
301,2017-09-03,10,0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
302,2017-09-04,8,0,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
303,2017-09-05,10,0,0.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
304,2017-09-06,12,0,0.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
305,2017-09-07,12,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
306,2017-09-08,8,0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
307,2017-09-09,4,0,0.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
308,2017-09-10,8,0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
309,2017-09-11,13,0,0.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
310,2017-09-12,6,0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311,2017-09-13,6,0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
312,2017-09-14,9,0,0.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
313,2017-09-15,6,0,0.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
314,2017-09-16,10,0,0.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
315,2017-09-17,9,0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,2017-09-18,11,0,0.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
317,2017-09-19,6,0,0.0,11.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
318,2017-09-20,3,0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
319,2017-09-21,7,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
320,2017-09-22,7,0,0.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
321,2017-09-23,7,0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
322,2017-09-24,5,0,0.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
323,2017-09-25,8,0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
324,2017-09-26,5,0,0.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
325,2017-09-27,12,0,0.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
326,2017-09-28,12,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
327,2017-09-29,7,0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
328,2017-09-30,4,0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
329,2017-10-01,7,0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
330,2017-10-02,15,0,0.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
331,2017-10-03,9,0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
332,2017-10-04,9,0,0.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
333,2017-10-05,12,0,0.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334,2017-10-06,7,0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
335,2017-10-07,7,0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
336,2017-10-08,9,0,0.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
337,2017-10-09,18,0,0.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
338,2017-10-10,13,0,0.0,18.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
339,2017-10-11,4,0,0.0,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
340,2017-10-12,13,0,0.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
341,2017-10-13,13,0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
342,2017-10-14,6,0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
343,2017-10-15,9,0,0.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
344,2017-10-16,10,0,0.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
345,2017-10-17,3,0,0.0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
346,2017-10-18,12,0,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
347,2017-10-19,12,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
348,2017-10-20,7,0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
349,2017-10-21,9,0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
350,2017-10-22,5,0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
351,2017-10-23,12,0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
352,2017-10-24,6,0,0.0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
353,2017-10-25,4,0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
354,2017-10-26,6,0,0.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
355,2017-10-27,4,0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
356,2017-10-28,10,0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357,2017-10-29,8,0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
358,2017-10-30,12,0,0.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
359,2017-10-31,8,0,0.0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
360,2017-11-01,13,0,0.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
361,2017-11-02,9,0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
362,2017-11-03,11,0,0.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
363,2017-11-04,11,0,0.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
364,2017-11-05,12,0,0.0,11.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
365,2017-11-06,13,0,0.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
366,2017-11-07,16,0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
367,2017-11-08,10,0,0.0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
368,2017-11-09,10,0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
369,2017-11-10,14,0,0.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
370,2017-11-11,10,0,0.0,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
371,2017-11-12,6,0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
372,2017-11-13,10,0,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
373,2017-11-14,5,0,0.0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
374,2017-11-15,12,0,0.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
375,2017-11-16,4,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
376,2017-11-17,8,0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
377,2017-11-18,8,0,0.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
378,2017-11-19,15,0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
379,2017-11-20,11,0,0.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
380,2017-11-21,12,0,0.0,11.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
381,2017-11-22,5,0,0.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
382,2017-11-23,13,0,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
383,2017-11-24,4,0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
384,2017-11-25,9,0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
385,2017-11-26,3,0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
386,2017-11-27,19,0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
387,2017-11-28,15,0,0.0,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
388,2017-11-29,8,0,0.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
389,2017-11-30,13,0,0.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
390,2017-12-01,9,0,0.0,13.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
391,2017-12-02,6,0,0.0,9.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
392,2017-12-03,5,0,0.0,6.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
393,2017-12-04,11,0,0.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
394,2017-12-05,15,0,0.0,11.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
395,2017-12-06,8,0,0.0,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
396,2017-12-07,4,0,0.0,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
397,2017-12-08,10,0,0.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
398,2017-12-09,6,0,0.0,10.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
399,2017-12-10,6,0,0.0,6.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400,2017-12-11,16,0,0.0,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
401,2017-12-12,6,0,0.0,16.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
402,2017-12-13,10,0,0.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
403,2017-12-14,10,0,0.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
404,2017-12-15,12,0,0.0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
405,2017-12-16,9,0,0.0,12.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
406,2017-12-17,5,0,0.0,9.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
407,2017-12-18,14,0,0.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
408,2017-12-19,15,0,0.0,14.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
409,2017-12-20,14,0,0.0,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
410,2017-12-21,11,0,0.0,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
411,2017-12-22,7,0,0.0,11.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
412,2017-12-23,8,0,0.0,7.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
413,2017-12-24,6,0,0.0,8.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
414,2017-12-25,3,0,0.0,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
415,2017-12-26,10,0,0.0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
416,2017-12-27,10,0,0.0,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
417,2017-12-28,11,0,0.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
418,2017-12-29,9,0,0.0,11.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
419,2017-12-30,4,0,0.0,9.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
420,2017-12-31,3,0,0.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
421,2018-01-01,3,0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
422,2018-01-02,12,0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
423,2018-01-03,12,0,0.0,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
424,2018-01-04,17,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
425,2018-01-05,10,0,0.0,17.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
426,2018-01-06,6,0,0.0,10.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
427,2018-01-07,8,0,0.0,6.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
428,2018-01-08,10,0,0.0,8.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
429,2018-01-09,13,0,0.0,10.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
430,2018-01-10,13,0,0.0,13.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
431,2018-01-11,12,0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
432,2018-01-12,7,0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
433,2018-01-13,8,0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
434,2018-01-14,12,0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
435,2018-01-15,14,0,0.0,12.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
436,2018-01-16,10,0,0.0,14.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
437,2018-01-17,10,0,0.0,10.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
438,2018-01-18,14,0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
439,2018-01-19,5,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
440,2018-01-20,5,0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
441,2018-01-21,12,0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
442,2018-01-22,15,0,0.0,12.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
443,2018-01-23,9,0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
444,2018-01-24,14,0,0.0,9.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
445,2018-01-25,14,0,0.0,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
446,2018-01-26,13,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
447,2018-01-27,11,0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
448,2018-01-28,12,0,0.0,11.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
449,2018-01-29,11,0,0.0,12.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
450,2018-01-30,9,0,0.0,11.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
451,2018-01-31,11,0,0.0,9.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
452,2018-02-01,12,0,0.0,11.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
453,2018-02-02,8,0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
454,2018-02-03,4,0,0.0,8.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
455,2018-02-04,11,0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
456,2018-02-05,15,0,0.0,11.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
457,2018-02-06,13,0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
458,2018-02-07,12,0,0.0,13.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
459,2018-02-08,5,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
460,2018-02-09,7,0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
461,2018-02-10,8,0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
462,2018-02-11,8,0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
463,2018-02-12,22,0,0.0,8.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
464,2018-02-13,10,0,0.0,22.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
465,2018-02-14,14,0,0.0,10.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
466,2018-02-15,14,0,0.0,14.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
467,2018-02-16,9,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
468,2018-02-17,18,0,0.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
